movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
457,23439,5.0,835091410,1,1993,Thriller,,,10736,3.97,0.78,110,593,349,590,150,18,1993,1.84,2.94,0.80,Drama,Adventure,Action,Crime,Thriller
457,23726,4.0,834418080,1,1993,Thriller,,,10736,3.97,0.78,593,1,288,161,339,21,1993,1.83,3.86,0.79,Drama,Thriller,Adventure,Comedy,Crime
457,23825,4.0,839945270,1,1993,Thriller,,,10736,3.97,0.78,588,590,150,,,10,1992,2.22,3.00,0.82,Adventure,Drama,IMAX,Western,Animation
457,23877,3.5,1114662251,1,1993,Thriller,,,10736,3.97,0.78,593,296,246,111,551,22,1988,14.86,2.30,1.52,Thriller,Drama,Crime,Mystery,Animation
457,24039,3.0,1019684002,0,1993,Thriller,,,10736,3.97,0.78,247,593,293,111,903,27,1979,18.80,4.11,1.09,Thriller,Drama,Crime,Action,Adventure
457,24212,5.0,975527385,1,1993,Thriller,,,10736,3.97,0.78,589,377,110,329,,4,1993,1.73,4.50,0.58,Action,Drama,Sci-Fi,Adventure,War
457,24271,3.0,964193246,0,1993,Thriller,,,10736,3.97,0.78,608,50,86,,,6,1994,1.87,3.50,0.55,Drama,Crime,Thriller,Action,Adventure
457,24276,4.0,835101035,1,1993,Thriller,,,10736,3.97,0.78,253,593,595,,,8,1992,1.36,3.38,0.52,Horror,Animation,Children,Fantasy,Musical
457,24318,5.0,835706255,1,1993,Thriller,,,10736,3.97,0.78,185,339,318,231,595,16,1993,1.75,3.75,0.86,Comedy,Crime,Adventure,Action,Thriller
457,24367,4.0,953002645,1,1993,Thriller,,,10736,3.97,0.78,592,69,553,589,110,16,1993,1.98,4.06,1.00,Action,Comedy,Drama,Adventure,Thriller
457,24423,4.0,833706566,1,1993,Thriller,,,10736,3.97,0.78,32,318,316,329,595,12,1993,1.88,4.25,0.62,Adventure,Comedy,Crime,Drama,Thriller
457,24551,4.0,1011385505,1,1993,Thriller,,,10736,3.97,0.78,356,902,348,903,922,16,1979,19.96,3.81,1.05,Drama,Romance,Thriller,Mystery,Action
457,24620,4.0,1107985322,1,1993,Thriller,,,10736,3.97,0.78,356,593,296,344,,9,1993,1.59,3.22,0.94,Comedy,Crime,Drama,Thriller,Horror
457,25136,4.0,843760261,1,1993,Thriller,,,10736,3.97,0.78,593,165,349,590,150,8,1993,1.85,3.88,0.83,Drama,Crime,Thriller,Adventure,Action
457,25178,4.0,975121042,1,1993,Thriller,,,10736,3.97,0.78,589,475,265,34,293,18,1992,6.96,3.39,1.09,Drama,Crime,Action,Thriller,Adventure
457,25179,3.5,1199862249,1,1993,Thriller,,,10736,3.97,0.78,356,480,296,47,904,13,1991,11.25,4.19,0.90,Thriller,Crime,Drama,Mystery,Horror
457,25671,4.0,835808231,1,1993,Thriller,,,10736,3.97,0.78,232,222,31,17,11,42,1994,1.30,3.07,0.78,Drama,Romance,Comedy,Crime,Action
457,25683,5.0,1339935679,1,1993,Thriller,,,10736,3.97,0.78,110,318,480,356,296,18,1978,19.83,4.08,0.93,Thriller,Drama,Mystery,Crime,Action
457,26227,3.0,965479790,0,1993,Thriller,,,10736,3.97,0.78,595,471,535,590,34,75,1974,22.65,3.77,1.09,Drama,Comedy,Romance,Crime,Adventure
457,26470,5.0,992975847,1,1993,Thriller,,,10736,3.97,0.78,908,596,590,919,377,34,1983,18.01,4.18,0.83,Adventure,Drama,Children,Thriller,Action
457,26493,4.0,1063723817,1,1993,Thriller,,,10736,3.97,0.78,110,260,589,198,70,7,1991,6.58,3.93,0.53,Action,Thriller,Sci-Fi,Comedy,Drama
457,26595,4.5,1130197130,1,1993,Thriller,,,10736,3.97,0.78,356,145,,,,2,1994,0.71,4.50,0.71,Comedy,Drama,Action,Crime,Thriller
457,26604,5.0,847001450,1,1993,Thriller,,,10736,3.97,0.78,316,329,165,349,150,11,1993,1.66,3.91,0.70,Thriller,Action,Crime,Drama,Adventure
457,26670,5.0,832886015,1,1993,Thriller,,,10736,3.97,0.78,593,111,50,34,32,29,1993,3.73,3.59,1.05,Drama,Crime,Thriller,Adventure,Comedy
457,2702,4.0,1378489205,1,1993,Thriller,,,10736,3.97,0.78,150,1,110,296,480,23,1987,14.25,3.93,0.73,Thriller,Drama,Action,Comedy,Adventure
457,27314,5.0,995899603,1,1993,Thriller,,,10736,3.97,0.78,50,608,866,541,,4,1992,6.85,4.75,0.50,Thriller,Crime,Drama,Action,Sci-Fi
457,274,3.0,832854885,0,1993,Thriller,,,10736,3.97,0.78,329,165,153,,,18,1993,1.94,3.11,0.47,Action,Adventure,Crime,Comedy,Thriller
457,27574,4.0,968167950,1,1993,Thriller,,,10736,3.97,0.78,858,431,,,,4,1988,11.24,3.25,1.71,Crime,Drama,,,
457,27857,4.0,1083553758,1,1993,Thriller,,,10736,3.97,0.78,480,356,593,296,104,38,1990,12.50,3.49,1.04,Comedy,Drama,Action,Crime,Thriller
457,28092,2.0,1193405779,0,1993,Thriller,,,10736,3.97,0.78,318,293,10,110,551,45,1990,12.10,2.93,1.04,Drama,Crime,Thriller,Comedy,Adventure
457,28154,3.0,833862482,0,1993,Thriller,,,10736,3.97,0.78,593,231,344,590,296,17,1993,1.81,3.12,0.93,Comedy,Crime,Drama,Thriller,Adventure
457,2833,4.0,865848457,1,1993,Thriller,,,10736,3.97,0.78,474,110,318,261,913,42,1988,15.55,3.69,0.87,Drama,Comedy,Adventure,Action,Sci-Fi
457,28386,4.0,836827236,1,1993,Thriller,,,10736,3.97,0.78,593,292,595,318,165,12,1993,1.99,3.92,0.79,Crime,Thriller,Drama,Action,IMAX
457,28499,5.0,974760912,1,1993,Thriller,,,10736,3.97,0.78,589,110,356,,,4,1993,1.71,4.50,1.00,Drama,War,Action,Comedy,Romance
457,28609,4.0,1109888566,1,1993,Thriller,,,10736,3.97,0.78,1,858,47,293,593,19,1989,14.15,3.68,0.73,Action,Drama,Adventure,Thriller,Crime
457,28648,4.0,1039468488,1,1993,Thriller,,,10736,3.97,0.78,858,260,902,,,3,1970,8.19,4.67,0.58,Drama,Romance,Action,Adventure,Sci-Fi
457,28653,4.0,1159520952,1,1993,Thriller,,,10736,3.97,0.78,356,593,296,908,497,12,1986,17.48,3.46,1.18,Drama,Comedy,Crime,Romance,Thriller
457,28775,4.0,831831507,1,1993,Thriller,,,10736,3.97,0.78,145,204,95,266,253,35,1993,3.30,3.23,0.55,Drama,Action,Crime,Thriller,Adventure
457,28806,4.5,1077913227,1,1993,Thriller,,,10736,3.97,0.78,480,356,593,296,260,19,1983,18.25,3.45,1.67,Thriller,Drama,Crime,Romance,Comedy
457,28856,5.0,845622519,1,1993,Thriller,,,10736,3.97,0.78,593,588,344,590,150,13,1993,1.99,3.54,0.66,Comedy,Drama,Adventure,Crime,Thriller
457,29004,4.0,835876561,1,1993,Thriller,,,10736,3.97,0.78,733,296,,,,5,1992,2.97,3.80,1.10,Thriller,Comedy,Crime,Drama,Action
457,29132,3.0,944437763,0,1993,Thriller,,,10736,3.97,0.78,260,858,785,165,318,18,1992,6.63,3.72,1.27,Drama,Comedy,Crime,Thriller,Adventure
457,29206,3.0,850761222,0,1993,Thriller,,,10736,3.97,0.78,592,,,,,10,1993,2.37,2.60,1.17,Action,Crime,Thriller,,
457,29259,3.0,997765898,0,1993,Thriller,,,10736,3.97,0.78,34,914,594,497,919,57,1982,19.85,1.84,1.33,Drama,Fantasy,Romance,Children,Musical
457,29260,4.0,1092627459,1,1993,Thriller,,,10736,3.97,0.78,593,296,800,543,471,12,1994,1.41,2.71,1.27,Comedy,Thriller,Drama,Crime,Romance
457,29309,4.0,845571598,1,1993,Thriller,,,10736,3.97,0.78,593,349,296,590,,9,1993,1.69,3.44,0.88,Drama,Crime,Thriller,Adventure,Western
457,29392,5.0,833241905,1,1993,Thriller,,,10736,3.97,0.78,593,111,50,21,288,13,1991,5.18,4.00,0.82,Crime,Thriller,Comedy,Drama,Adventure
457,294,4.0,1288479561,1,1993,Thriller,,,10736,3.97,0.78,733,296,329,648,318,34,1985,17.25,3.51,1.16,Drama,Action,Comedy,Thriller,Romance
457,29471,4.5,1371180408,1,1993,Thriller,,,10736,3.97,0.78,474,590,527,858,329,20,1992,5.11,2.80,1.27,Drama,Crime,Adventure,Comedy,Romance
457,29490,4.0,960652222,1,1993,Thriller,,,10736,3.97,0.78,608,239,317,471,931,47,1971,25.34,4.23,0.91,Romance,Comedy,Drama,Crime,Musical
457,29529,4.0,846997167,1,1993,Thriller,,,10736,3.97,0.78,595,588,344,590,150,13,1993,1.99,3.54,1.13,Adventure,Comedy,Romance,Drama,IMAX
457,3197,4.0,974997788,1,1993,Thriller,,,10736,3.97,0.78,112,232,223,412,318,53,1985,18.47,4.21,0.84,Drama,Romance,Comedy,Crime,Thriller
457,3211,4.0,847623291,1,1993,Thriller,,,10736,3.97,0.78,590,150,296,,,7,1993,2.45,3.57,0.79,Drama,Adventure,Comedy,Crime,Thriller
457,3340,4.0,837419517,1,1993,Thriller,,,10736,3.97,0.78,593,595,318,588,165,13,1992,1.96,3.54,0.88,Crime,Thriller,Comedy,Drama,Animation
457,3426,3.5,1177427597,1,1993,Thriller,,,10736,3.97,0.78,318,589,475,345,,6,1993,1.37,3.17,1.40,Drama,Comedy,Action,Sci-Fi,Crime
457,3469,4.0,1121903907,1,1993,Thriller,,,10736,3.97,0.78,480,593,296,595,1,26,1988,15.16,3.42,1.24,Drama,Crime,Comedy,Romance,Children
457,3589,3.0,1170735176,0,1993,Thriller,,,10736,3.97,0.78,293,745,25,892,43,76,1990,11.92,3.02,1.23,Drama,Thriller,Crime,Comedy,Action
457,3617,4.0,1093689679,1,1993,Thriller,,,10736,3.97,0.78,480,356,593,296,58,8,1987,18.68,3.81,0.84,Drama,Crime,Comedy,Thriller,Romance
457,4075,4.0,945060470,1,1993,Thriller,,,10736,3.97,0.78,588,589,440,324,1,12,1993,1.78,4.33,0.78,Comedy,Thriller,Drama,Crime,Mystery
457,4211,4.0,847663534,1,1993,Thriller,,,10736,3.97,0.78,344,296,,,,7,1993,2.54,3.57,0.98,Comedy,Crime,Drama,Thriller,
457,4272,4.0,1053814087,1,1993,Thriller,,,10736,3.97,0.78,648,204,619,748,150,20,1993,5.02,3.85,0.90,Action,Adventure,Sci-Fi,Thriller,Drama
457,4311,4.0,1106429059,1,1993,Thriller,,,10736,3.97,0.78,733,553,595,648,539,22,1989,16.61,2.89,1.19,Thriller,Action,Adventure,Comedy,Drama
457,4312,4.0,838964604,1,1993,Thriller,,,10736,3.97,0.78,,,,,,8,1993,2.10,3.00,0.00,,,,,
457,4363,3.0,832269482,0,1993,Thriller,,,10736,3.97,0.78,593,168,186,110,434,28,1994,1.61,3.32,0.61,Drama,Adventure,Action,Thriller,Romance
457,4377,5.0,848508086,1,1993,Thriller,,,10736,3.97,0.78,150,380,,,,3,1995,1.00,3.67,0.58,Adventure,Action,Comedy,Romance,Thriller
457,4455,4.0,855330207,1,1993,Thriller,,,10736,3.97,0.78,356,474,597,434,589,74,1993,3.31,3.59,0.81,Drama,Thriller,Action,Comedy,Crime
457,4507,4.0,938844793,1,1993,Thriller,,,10736,3.97,0.78,589,25,527,34,593,61,1989,14.46,3.40,0.87,Drama,Comedy,Crime,Romance,Thriller
457,4776,4.0,1000190065,1,1993,Thriller,,,10736,3.97,0.78,180,318,,,,4,1993,1.89,3.50,0.58,Crime,Drama,Comedy,Romance,
457,4821,3.0,836075975,0,1993,Thriller,,,10736,3.97,0.78,185,339,292,318,153,12,1993,1.93,4.00,0.74,Crime,Action,Thriller,Drama,Comedy
457,4873,4.0,832435958,1,1993,Thriller,,,10736,3.97,0.78,553,151,110,349,590,24,1993,1.64,3.17,0.64,Action,Drama,Adventure,Romance,Thriller
457,5158,5.0,840458426,1,1993,Thriller,,,10736,3.97,0.78,527,110,356,165,349,11,1993,2.01,4.36,0.81,Drama,Thriller,Action,Comedy,Crime
457,5303,4.0,1146252623,1,1993,Thriller,,,10736,3.97,0.78,122,175,502,316,493,74,1993,4.16,3.77,0.57,Comedy,Action,Thriller,Drama,Adventure
457,5683,5.0,831589140,1,1993,Thriller,,,10736,3.97,0.78,426,271,125,299,57,47,1994,2.80,3.89,0.91,Drama,Thriller,Comedy,Action,Crime
457,5736,5.0,846771784,1,1993,Thriller,,,10736,3.97,0.78,316,329,165,153,349,11,1993,1.66,4.36,1.03,Action,Adventure,Thriller,Crime,Comedy
457,6177,4.0,843664219,1,1993,Thriller,,,10736,3.97,0.78,590,150,592,296,,12,1993,2.07,3.25,1.14,Drama,Crime,Thriller,Adventure,Comedy
457,6313,5.0,945105241,1,1993,Thriller,,,10736,3.97,0.78,110,969,589,780,32,14,1979,14.59,4.00,0.96,Sci-Fi,Action,Adventure,Drama,Thriller
457,6624,3.0,1230557467,0,1993,Thriller,,,10736,3.97,0.78,198,353,760,163,924,44,1991,7.06,3.19,0.95,Drama,Crime,Thriller,Action,Sci-Fi
457,6737,4.0,1333586418,1,1993,Thriller,,,10736,3.97,0.78,110,480,593,318,555,10,1991,6.40,3.75,1.51,Thriller,Action,Drama,Sci-Fi,Crime
457,7116,4.0,1140729037,1,1993,Thriller,,,10736,3.97,0.78,527,260,318,110,589,34,1991,11.34,3.59,0.81,Comedy,Drama,Action,Crime,Thriller
457,7230,3.0,832802960,0,1993,Thriller,,,10736,3.97,0.78,593,282,111,32,47,22,1992,4.14,3.73,1.03,Drama,Thriller,Crime,Adventure,Horror
457,7545,2.5,1418129862,0,1993,Thriller,,,10736,3.97,0.78,318,29,527,260,431,56,1991,10.15,3.50,0.71,Drama,Crime,Thriller,Comedy,Action
457,7574,5.0,833061226,1,1993,Thriller,,,10736,3.97,0.78,442,377,589,736,339,22,1993,1.76,3.77,0.87,Action,Adventure,Thriller,Comedy,Drama
457,7659,5.0,834653782,1,1993,Thriller,,,10736,3.97,0.78,288,292,318,316,329,15,1993,1.87,3.80,0.94,Action,Adventure,Comedy,Crime,Drama
457,7684,5.0,839000711,1,1993,Thriller,,,10736,3.97,0.78,588,344,590,150,,8,1992,2.26,3.25,1.58,Adventure,Drama,Comedy,IMAX,Western
457,7801,5.0,835697765,1,1993,Thriller,,,10736,3.97,0.78,593,185,161,339,10,23,1993,1.78,3.91,1.00,Thriller,Action,Drama,Crime,Adventure
457,7969,4.0,978040857,1,1993,Thriller,,,10736,3.97,0.78,969,442,24,788,924,28,1988,11.79,3.79,0.88,Sci-Fi,Action,Adventure,Drama,Thriller
457,7998,3.0,961734895,0,1993,Thriller,,,10736,3.97,0.78,32,6,296,593,246,14,1994,1.34,4.00,1.30,Thriller,Crime,Drama,Comedy,Mystery
457,8019,3.0,977982647,0,1993,Thriller,,,10736,3.97,0.78,949,150,750,260,904,85,1975,22.84,3.95,0.99,Drama,Romance,Comedy,Adventure,Thriller
457,8282,4.0,860340040,1,1993,Thriller,,,10736,3.97,0.78,993,848,117,842,467,62,1994,3.84,3.69,1.15,Comedy,Drama,Thriller,Crime,Action
457,8526,4.0,1378655349,1,1993,Thriller,,,10736,3.97,0.78,480,318,593,356,296,8,1993,1.41,4.00,0.93,Comedy,Crime,Drama,Thriller,Romance
457,8623,4.0,933370169,1,1993,Thriller,,,10736,3.97,0.78,610,858,886,223,386,98,1993,4.79,3.14,0.85,Action,Drama,Comedy,Thriller,Crime
457,8643,4.0,842986929,1,1993,Thriller,,,10736,3.97,0.78,593,595,349,150,380,9,1992,2.11,3.78,0.83,Thriller,Action,Adventure,Romance,Drama
457,8652,4.0,963898425,1,1993,Thriller,,,10736,3.97,0.78,535,778,596,17,232,100,1984,19.44,3.99,1.11,Drama,Comedy,Romance,Thriller,Adventure
457,8761,4.0,948601499,1,1993,Thriller,,,10736,3.97,0.78,991,805,500,986,587,100,1991,10.88,3.21,0.99,Drama,Romance,Comedy,Thriller,Action
457,9032,3.0,1076978911,0,1993,Thriller,,,10736,3.97,0.78,913,318,518,532,750,29,1989,12.84,3.71,0.92,Comedy,Crime,Action,Thriller,Horror
457,9121,4.0,1062437328,1,1993,Thriller,,,10736,3.97,0.78,590,249,58,538,25,50,1986,15.46,3.75,0.74,Drama,Thriller,Comedy,Crime,Romance
457,9122,5.0,847443513,1,1993,Thriller,,,10736,3.97,0.78,590,150,,,,7,1992,2.54,2.71,1.60,Adventure,Drama,IMAX,Western,
457,9157,4.0,833804248,1,1993,Thriller,,,10736,3.97,0.78,593,225,110,47,410,27,1993,1.70,3.85,0.72,Thriller,Action,Drama,Crime,Adventure
457,9158,4.0,1081277007,1,1993,Thriller,,,10736,3.97,0.78,296,586,7,348,441,100,1985,17.79,3.29,1.21,Comedy,Romance,Drama,Thriller,Adventure
457,9192,4.0,844177280,1,1993,Thriller,,,10736,3.97,0.78,329,595,593,590,,8,1992,2.14,3.38,1.06,Adventure,Drama,Western,Crime,Horror
457,9385,3.0,1168385704,0,1993,Thriller,,,10736,3.97,0.78,480,356,110,329,260,9,1986,18.37,3.11,1.71,Action,Adventure,Sci-Fi,Drama,War
457,9523,4.0,846898606,1,1993,Thriller,,,10736,3.97,0.78,593,588,590,592,380,10,1992,2.07,3.60,1.58,Thriller,Comedy,Crime,Adventure,Drama
457,9550,4.0,842998385,1,1993,Thriller,,,10736,3.97,0.78,593,165,588,590,,7,1991,2.34,3.57,0.53,Adventure,Crime,Thriller,Drama,Western
457,9732,4.0,840793326,1,1993,Thriller,,,10736,3.97,0.78,593,595,165,588,349,14,1993,2.00,3.57,0.85,Crime,Thriller,Drama,Adventure,Comedy
457,9744,4.0,1158062172,1,1993,Thriller,,,10736,3.97,0.78,480,593,296,497,235,11,1990,10.60,3.09,0.92,Crime,Drama,Comedy,Thriller,Romance
458,15617,3.0,1295736826,0,1993,Drama,Western,,231,3.18,0.94,511,918,848,53,645,100,1992,7.91,2.90,0.45,Drama,Romance,Thriller,Crime,Mystery
458,22378,3.0,840715705,0,1993,Drama,Western,,231,3.18,0.94,761,164,733,45,736,67,1993,2.20,3.39,0.83,Thriller,Action,Adventure,Drama,Crime
458,25566,2.0,1020295533,0,1993,Drama,Western,,231,3.18,0.94,650,36,151,552,290,19,1989,14.93,3.32,0.89,Drama,Comedy,Crime,Romance,Action
458,4507,3.0,940571663,0,1993,Drama,Western,,231,3.18,0.94,4,724,785,372,266,100,1994,1.40,3.15,0.82,Drama,Comedy,Thriller,Crime,Romance
458,9291,3.0,974776330,0,1993,Drama,Western,,231,3.18,0.94,964,303,556,125,363,100,1981,21.20,4.26,0.95,Drama,Comedy,Romance,Musical,Crime
459,10026,2.0,974739169,0,1994,Action,Adventure,Crime,242,2.72,0.94,288,329,493,648,70,50,1991,12.36,3.08,0.80,Action,Drama,Thriller,Crime,Fantasy
459,10716,3.0,856029852,0,1994,Action,Adventure,Crime,242,2.72,0.94,296,858,920,150,919,100,1991,10.24,3.06,0.90,Drama,Comedy,Thriller,Romance,Crime
459,14421,1.0,945825159,0,1994,Action,Adventure,Crime,242,2.72,0.94,246,556,111,608,493,100,1993,7.89,1.85,0.95,Crime,Thriller,Drama,Comedy,Documentary
459,15529,3.0,1084540165,0,1994,Action,Adventure,Crime,242,2.72,0.94,337,300,913,908,906,100,1990,13.15,2.70,1.02,Drama,Thriller,Crime,Comedy,Musical
459,19504,3.0,981594108,0,1994,Action,Adventure,Crime,242,2.72,0.94,292,479,165,733,494,20,1993,5.20,3.75,0.91,Thriller,Action,Crime,Drama,Adventure
459,24423,3.0,860242929,0,1994,Action,Adventure,Crime,242,2.72,0.94,543,953,913,9,637,100,1988,15.28,3.39,0.97,Drama,Action,Thriller,Comedy,Romance
459,24447,3.0,922976387,0,1994,Action,Adventure,Crime,242,2.72,0.94,315,736,168,165,555,100,1994,1.30,3.18,1.20,Comedy,Thriller,Romance,Action,Drama
459,25101,0.5,1122418564,0,1994,Action,Adventure,Crime,242,2.72,0.94,720,999,471,595,539,100,1989,13.92,2.88,1.58,Drama,Thriller,Comedy,Crime,Romance
46,12069,3.0,888418064,0,1995,Drama,Romance,,711,3.25,0.95,440,457,110,112,141,35,1987,17.63,2.74,0.82,Comedy,Action,Adventure,Crime,Drama
46,15322,2.0,1042912970,0,1995,Drama,Romance,,711,3.25,0.95,468,932,597,902,900,95,1985,17.80,3.23,1.43,Romance,Comedy,Drama,Musical,Children
46,15665,3.0,846801713,0,1995,Drama,Romance,,711,3.25,0.95,314,542,535,708,281,100,1993,7.90,3.24,1.41,Drama,Comedy,Romance,Thriller,Action
46,1617,3.0,832960071,0,1995,Drama,Romance,,711,3.25,0.95,314,306,307,232,551,100,1993,3.61,3.07,0.43,Drama,Romance,Crime,Thriller,Mystery
46,16608,3.0,858771890,0,1995,Drama,Romance,,711,3.25,0.95,321,381,539,11,357,76,1993,3.91,3.95,0.94,Drama,Romance,Comedy,Thriller,Crime
46,18822,2.0,900751677,0,1995,Drama,Romance,,711,3.25,0.95,356,593,350,888,48,19,1994,1.76,3.42,0.96,Drama,Adventure,Romance,Thriller,Animation
46,21303,4.0,849282470,1,1995,Drama,Romance,,711,3.25,0.95,542,195,4,24,267,74,1993,6.75,4.05,0.98,Comedy,Drama,Romance,Adventure,Action
46,22941,5.0,902219921,1,1995,Drama,Romance,,711,3.25,0.95,24,531,491,17,650,61,1988,15.16,4.11,0.58,Comedy,Drama,Romance,Crime,Thriller
46,2373,3.0,1092779058,0,1995,Drama,Romance,,711,3.25,0.95,562,663,475,661,,7,1995,1.11,3.14,0.80,Drama,Comedy,Adventure,Animation,Children
46,26582,2.0,910914429,0,1995,Drama,Romance,,711,3.25,0.95,364,21,440,94,380,100,1994,1.15,3.10,0.86,Drama,Comedy,Romance,Action,Thriller
46,27355,2.0,1107898573,0,1995,Drama,Romance,,711,3.25,0.95,24,1,2,5,7,24,1992,11.40,2.79,1.16,Adventure,Drama,Comedy,Fantasy,Romance
46,331,3.0,833089164,0,1995,Drama,Romance,,711,3.25,0.95,587,140,376,195,351,99,1994,1.05,3.28,1.10,Drama,Thriller,Romance,Action,Comedy
46,4965,2.0,975015175,0,1995,Drama,Romance,,711,3.25,0.95,266,168,11,597,356,29,1994,1.27,3.17,0.85,Drama,Romance,Comedy,Crime,Thriller
46,6259,5.0,1010096806,1,1995,Drama,Romance,,711,3.25,0.95,480,653,587,,,3,1993,3.00,4.33,0.58,Fantasy,Thriller,Action,Adventure,Comedy
46,9381,3.0,849029521,0,1995,Drama,Romance,,711,3.25,0.95,14,475,203,163,237,69,1993,1.25,3.67,0.78,Drama,Action,Thriller,Comedy,Romance
460,11946,3.0,833521236,0,1994,Comedy,,,182,2.40,1.09,520,368,586,508,587,42,1992,4.78,3.45,0.86,Action,Thriller,Comedy,Drama,Adventure
460,15919,1.0,834416529,0,1994,Comedy,,,182,2.40,1.09,663,180,497,748,,100,1994,3.48,2.41,0.82,Comedy,Romance,Action,Sci-Fi,Thriller
460,22601,2.5,1116926063,0,1994,Comedy,,,182,2.40,1.09,356,802,832,5,551,58,1991,12.08,3.16,0.95,Adventure,Comedy,Action,Thriller,Drama
461,12137,3.0,853897807,0,1994,Drama,Romance,,192,3.42,1.04,480,377,253,356,293,60,1994,1.24,3.58,0.81,Drama,Thriller,Romance,Crime,Comedy
461,18138,3.0,1325740673,0,1994,Drama,Romance,,192,3.42,1.04,904,764,841,72,352,100,1993,7.56,2.17,0.66,Comedy,Drama,Romance,War,Horror
461,245,5.0,939691132,1,1994,Drama,Romance,,192,3.42,1.04,223,508,555,448,541,89,1973,23.90,4.25,0.80,Drama,Romance,Comedy,Thriller,Crime
464,17515,3.0,836238022,0,1993,Action,Adventure,Crime,696,2.92,0.96,376,145,648,95,480,100,1994,1.65,2.98,0.64,Thriller,Action,Adventure,Comedy,Romance
464,18567,3.0,979077604,0,1993,Action,Adventure,Crime,696,2.92,0.96,434,112,353,165,10,30,1993,7.33,3.83,0.83,Action,Thriller,Adventure,Crime,Comedy
464,22222,3.0,843842776,0,1993,Action,Adventure,Crime,696,2.92,0.96,786,653,15,780,733,100,1994,1.35,3.27,0.63,Action,Thriller,Drama,Adventure,Romance
464,23060,3.0,839818013,0,1993,Action,Adventure,Crime,696,2.92,0.96,780,733,648,6,353,77,1994,1.25,2.99,1.29,Thriller,Action,Crime,Drama,Adventure
464,27054,2.0,1023070091,0,1993,Action,Adventure,Crime,696,2.92,0.96,10,830,934,782,494,37,1991,10.91,2.76,1.19,Thriller,Drama,Action,Comedy,Adventure
464,2866,1.0,974734599,0,1993,Action,Adventure,Crime,696,2.92,0.96,288,733,522,480,163,100,1990,10.81,3.62,1.00,Drama,Thriller,Crime,Action,Comedy
464,2945,3.5,1086466325,1,1993,Action,Adventure,Crime,696,2.92,0.96,88,194,333,101,368,82,1993,4.14,3.60,0.76,Thriller,Drama,Action,Crime,Comedy
464,3746,1.0,954044724,0,1993,Action,Adventure,Crime,696,2.92,0.96,288,736,165,780,555,71,1993,3.92,2.83,1.17,Action,Thriller,Adventure,Sci-Fi,Crime
464,8326,4.0,837105396,1,1993,Action,Adventure,Crime,696,2.92,0.96,332,366,489,382,519,89,1993,6.16,3.89,0.63,Action,Thriller,Comedy,Adventure,Drama
465,13929,5.0,911115955,1,1993,Action,Drama,War,152,3.27,1.01,281,650,16,440,141,55,1993,2.79,4.15,0.93,Drama,Comedy,Thriller,Romance,Adventure
465,17708,3.0,972356120,0,1993,Action,Drama,War,152,3.27,1.01,882,457,356,802,832,100,1991,11.29,3.52,0.89,Drama,Comedy,Adventure,Romance,Thriller
466,10524,0.5,1112419658,0,1993,Action,Comedy,War,2919,2.91,1.02,151,832,,,,7,1987,20.48,2.43,1.30,Crime,Thriller,Action,Drama,Romance
466,10938,3.0,975461441,0,1993,Action,Comedy,War,2919,2.91,1.02,541,924,923,,,7,1981,20.53,3.43,1.62,Drama,Sci-Fi,Mystery,Adventure,Action
466,11419,4.0,1082078018,1,1993,Action,Comedy,War,2919,2.91,1.02,784,16,173,368,266,48,1993,4.64,3.98,0.74,Drama,Thriller,Crime,Action,Comedy
466,11921,3.0,1111502326,0,1993,Action,Comedy,War,2919,2.91,1.02,,,,,,7,1994,0.98,1.71,0.86,,,,,
466,13049,3.0,1202673031,0,1993,Action,Comedy,War,2919,2.91,1.02,520,435,904,784,908,91,1988,13.77,3.46,1.25,Thriller,Comedy,Adventure,Action,Drama
466,13554,3.0,848005624,0,1993,Action,Comedy,War,2919,2.91,1.02,497,370,36,25,235,81,1993,1.37,3.44,0.76,Drama,Action,Thriller,Comedy,Romance
466,13798,2.0,1046328455,0,1993,Action,Comedy,War,2919,2.91,1.02,151,356,527,720,172,26,1994,1.24,3.31,0.84,Sci-Fi,Action,Drama,War,Animation
466,13818,1.0,1165775150,0,1993,Action,Comedy,War,2919,2.91,1.02,318,230,21,253,969,70,1989,13.32,2.67,1.04,Drama,Comedy,Romance,Thriller,Crime
466,14148,3.0,868124306,0,1993,Action,Comedy,War,2919,2.91,1.02,277,356,497,431,593,100,1991,10.23,2.78,0.81,Crime,Comedy,Thriller,Drama,Action
466,15404,1.5,1097548077,0,1993,Action,Comedy,War,2919,2.91,1.02,376,337,920,,,4,1980,27.51,4.00,0.91,Drama,Romance,War,Action,Thriller
466,15684,3.0,862175321,0,1993,Action,Comedy,War,2919,2.91,1.02,153,603,456,69,15,100,1994,2.82,2.96,1.33,Comedy,Action,Thriller,Romance,Drama
466,15789,3.0,849451620,0,1993,Action,Comedy,War,2919,2.91,1.02,62,337,541,24,50,100,1992,7.71,3.22,1.17,Drama,Thriller,Action,Comedy,Sci-Fi
